frame_index,frame_time_s,capture_latency_s,rectification_latency_s,segmentation_latency_s,occupancy_preprocessing_latency_s,pipeline_latency_s,capture_fps,display_fps,poisson_updates_per_s,poisson_version,field_age_s,last_solve_time_s,hjr_solve_time_s,poisson_residual,forcing_method,solver,grid_nx,grid_ny,occupied_fraction_instantaneous,occupied_fraction_filtered,occupied_fraction_inflated,changed_fraction,submitted_poisson_task,camera_moved,camera_translation_px,camera_rotation_deg,field_stale,discarded_queued_tasks,discarded_obsolete_solves,queue_size,queue_maximum_observed_size,contingency_status,hold_reason,time_s,occupancy_version,position_x_m,position_y_m,active_target,tau_active,tau_contingency,accepted_dt_s,backtracks,nominal_u_x,nominal_u_y,safe_u_x,safe_u_y,intervention_norm,success,safe_velocity_xy,nominal_velocity_xy,omega_active,omega_contingency,solver_status,solve_time_s,poisson_h_raw,poisson_h_effective,reachability_values,pivot,reachable_count,constraint_names,residuals
45,3178.045526068,0.0107456750001802,0.006522994999613729,0.007467077000001154,0.00040006200015341165,0.09837735299970518,10.396210290947032,10.178738339887216,4.786814884679029,43,0.10027462700008982,0.03667364100010673,0.03211846200019863,3.520977998050512e-07,constant,conjugate_gradient,64,48,0.0732421875,0.0732421875,0.18424479166666666,0.009114583333333334,True,False,,,False,0,0,0,1,optimal,,3178.072733404,43,2.3738817342627723,0.6782663495459109,4,-7.254077571000163,-10.0,0.09963119899975936,0,0.11362981681955997,-0.008944760835245646,0.11362981681955997,-0.008944760835245646,0.0,True,"[0.11362981681955997, -0.008944760835245646]","[0.11362981681955997, -0.008944760835245646]",0.0,0.0,optimal,0.0007394379999823286,0.3051502228523678,0.2851502228523678,"{'1': None, '2': 0.8209676574170377, '3': 1.527372671416762, '4': 4.88265123585495}",1.527372671416762,3,"['poisson_velocity_cbf', 'active_hj_LZ_4', 'contingency_LZ-2', 'contingency_LZ-3', 'contingency_LZ-4']","{'poisson_velocity_cbf': 0.5428920340856938, 'active_hj_LZ_4': 3.17287112739767, 'contingency_LZ-2': 0.48947800004530184, 'contingency_LZ-3': 0.8780007577451502, 'contingency_LZ-4': 2.7988236862629816}"
46,3178.144007367,0.009911600000123144,0.006194621000304323,0.007163549999859242,0.0004392109999571403,0.08726521600010528,10.38385172328718,10.265952765260346,4.783155120119102,44,0.0986860380003236,0.03439072599985593,0.033226129000013316,3.7869939717438683e-07,constant,conjugate_gradient,64,48,0.06966145833333333,0.0732421875,0.18098958333333334,0.006510416666666667,True,False,,,False,0,0,0,1,optimal,,3178.170749298,44,2.3839096170668443,0.6774769703505829,4,-7.156061677000036,-10.0,0.09801589400012745,0,0.102308741927704,-0.008053583588464086,0.102308741927704,-0.008053583588464086,0.0,True,"[0.102308741927704, -0.008053583588464086]","[0.102308741927704, -0.008053583588464086]",0.0,0.0,optimal,0.000908175999938976,0.2872872009336038,0.2672872009336038,"{'1': None, '2': 0.824748241818889, '3': 1.5311532558186145, '4': 4.894342833927862}",1.5311532558186145,3,"['poisson_velocity_cbf', 'active_hj_LZ_4', 'contingency_LZ-2', 'contingency_LZ-3', 'contingency_LZ-4']","{'poisson_velocity_cbf': 0.506775805944337, 'active_hj_LZ_4': 3.123368512894875, 'contingency_LZ-2': 0.48777673706446795, 'contingency_LZ-3': 0.876299494764317, 'contingency_LZ-4': 2.7938754521272564}"
47,3178.231367767,0.009673545999703492,0.005693407999842748,0.019018614000287926,0.00033916099982889136,0.09530903099994248,10.45321941275442,10.281320608254992,4.7787935440763905,45,0.09878679999974338,0.03540502199984985,0.03313364499990712,3.2739295363626297e-07,constant,conjugate_gradient,64,48,0.0732421875,0.06966145833333333,0.17805989583333334,0.0087890625,True,False,,,False,0,0,0,1,optimal,,3178.268363147,45,2.392917506914931,0.676767883399846,4,-7.058447828000009,-10.0,0.09761384900002668,0,0.09228085912363193,-0.00726420439313602,0.09228085912363193,-0.00726420439313602,0.0,True,"[0.09228085912363193, -0.00726420439313602]","[0.09228085912363193, -0.00726420439313602]",0.0,0.0,optimal,0.0007096630001797166,0.2770112710188331,0.2570112710188331,"{'1': None, '2': 0.8280969748389273, '3': 1.534501988838652, '4': 4.904568329255845}",1.534501988838652,3,"['poisson_velocity_cbf', 'active_hj_LZ_4', 'contingency_LZ-2', 'contingency_LZ-3', 'contingency_LZ-4']","{'poisson_velocity_cbf': 0.488550423946654, 'active_hj_LZ_4': 3.073363106283282, 'contingency_LZ-2': 0.4862698072054516, 'contingency_LZ-3': 0.8747925649053002, 'contingency_LZ-4': 2.7882765196181336}"
48,3178.32681134,0.010106762999839702,0.006908515999839437,0.0182570530000703,0.00037709800017182715,0.0997891920001166,10.45173016732352,10.262416404906029,4.776306461906496,46,0.09700699999984863,0.0333538499999122,0.03368837400012126,3.720319199373989e-07,constant,conjugate_gradient,64,48,0.0732421875,0.0732421875,0.18131510416666666,0.008463541666666666,True,False,,,False,0,0,0,1,optimal,,3178.364727631,46,2.4009420636303065,0.6761362028899506,4,-6.962083344000131,-10.0,0.09636448399987785,0,0.08327296927554517,-0.0065551174423991165,0.08327296927554517,-0.0065551174423991165,0.0,True,"[0.08327296927554517, -0.0065551174423991165]","[0.08327296927554517, -0.0065551174423991165]",0.0,0.0,optimal,0.0007466530000783678,0.27322335835197953,0.2532233583519795,"{'1': None, '2': 0.8311050891901335, '3': 1.537510103189859, '4': 4.9135248377225125}",1.537510103189859,3,"['poisson_velocity_cbf', 'active_hj_LZ_4', 'contingency_LZ-2', 'contingency_LZ-3', 'contingency_LZ-4']","{'poisson_velocity_cbf': 0.48315214631196934, 'active_hj_LZ_4': 3.0212977688207205, 'contingency_LZ-2': 0.48491615574740826, 'contingency_LZ-3': 0.8734389134472574, 'contingency_LZ-4': 2.7809876778455855}"
49,3178.426712355,0.010129568000138534,0.006765546000224276,0.01850827099997332,0.00034587099980853964,0.10829880800019964,10.424486898203783,10.190780389517318,4.7692996015778375,47,0.10054637199982608,0.03710210100007316,0.03343877299994347,4.4237788188183913e-07,constant,conjugate_gradient,64,48,0.07063802083333333,0.0732421875,0.181640625,0.004231770833333333,True,False,,,False,0,0,0,1,reached,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,
50,3178.535129226,0.010347059999730845,0.0007015659998614865,0.013405552000222087,0.00043730800007324433,0.08923798999967403,10.34422831757313,10.24458637819569,4.7656752841649395,48,0.09851176500023939,0.034200754999801575,0.03242680499988637,4.1335007949783176e-07,constant,conjugate_gradient,64,48,0.07161458333333333,0.0703125,0.177734375,0.006510416666666667,True,False,,,False,0,0,0,1,reached,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,
51,3178.624462279,0.010030924000147934,0.0065790449998530676,0.019089656999767612,0.000497778999942966,0.1073326430000634,10.389543266864573,10.187805740896968,4.7568434280407415,49,0.10068233100037105,0.03532249899990347,0.03348782700004449,3.705082463056897e-07,constant,conjugate_gradient,64,48,0.07259114583333333,0.072265625,0.1787109375,0.007486979166666667,True,False,,,False,0,0,0,1,reached,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,
52,3178.732040832,0.009927289000188466,0.0006472029999713413,0.013401997000073607,0.0004805529997611302,0.08628843699989375,10.326008428350276,10.251565529792265,10.265537596640069,50,0.09642059799989511,0.03230747599991446,0.033343860999593744,3.78103607090452e-07,constant,conjugate_gradient,64,48,0.07096354166666667,0.07194010416666667,0.1787109375,0.006510416666666667,True,False,,,False,0,0,0,1,reached,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,
53,3178.818423186,0.009622459999718558,0.006712391000291973,0.016846220000388712,0.00034743299966066843,0.09109790299999077,10.383813788737141,10.285094308459039,10.27587785958861,51,0.09592436699995233,0.0314602720000039,0.032259033999707754,4.14065056020263e-07,constant,conjugate_gradient,64,48,0.07063802083333333,0.0712890625,0.17838541666666666,0.0035807291666666665,True,False,,,False,0,0,0,1,reached,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,
54,3178.909591225,0.009988986999815097,0.005822937000175443,0.019800516000032076,0.00033538500019858475,0.09607074699988516,10.284830989167771,10.274461816665706,10.295233811899495,52,0.09399225400011346,0.03158502399992358,0.03346039100006237,3.784196707101728e-07,constant,conjugate_gradient,64,48,0.07161458333333333,0.07063802083333333,0.177734375,0.00390625,True,False,,,False,0,0,0,1,reached,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,
55,3179.00582043,0.010128566000275896,0.005956884000170248,0.018421300000227347,0.00045725800009677187,0.09557546600035494,10.272416841691514,10.276706445974446,10.302256281461148,53,0.09640887599971393,0.033288121999703435,0.03261692199976096,4.471718995091578e-07,constant,conjugate_gradient,64,48,0.07161458333333333,0.07194010416666667,0.18033854166666666,0.00390625,True,False,,,False,0,0,0,1,reached,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,
56,3179.10146447,0.009440020000056393,0.0062110560002111015,0.01906443300003957,0.0003986000001532375,0.09602462700013348,10.276572301022119,10.276269341898857,10.30755340386114,54,0.09654116999990947,0.03217645399990943,0.032414818000233936,4.702891658325825e-07,constant,conjugate_gradient,64,48,0.07194010416666667,0.0712890625,0.1787109375,0.0048828125,True,False,,,False,0,0,0,1,reached,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,
57,3179.197553324,0.009911654999996244,0.0008666789999551838,0.02400098199996137,0.0004339729998719122,0.09489395199989303,10.272986278200113,10.3408001957626,10.31278565006465,55,0.09659003900014795,0.03222007499971369,0.03393723299996054,3.800281831445318e-07,constant,conjugate_gradient,64,48,0.0732421875,0.072265625,0.1806640625,0.005859375,True,False,,,False,0,0,0,1,reached,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,
58,3179.292524983,0.009689009999874543,0.0007898080002632923,0.02678897700025118,0.0005099079999126843,0.10618790599983186,10.341835407931972,10.295289191164876,10.308349192053239,56,0.09904700100014452,0.03182664799987833,0.0362924429996383,3.4157264394707454e-07,constant,conjugate_gradient,64,48,0.0693359375,0.0732421875,0.18196614583333334,0.005208333333333333,True,False,,,False,0,0,0,1,reached,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,
59,3179.399028518,0.009649825999986206,0.0008470339998893905,0.013812896000217734,0.00038602999984505004,0.08551896000017223,10.299022419417923,10.306008891380097,10.326196197490441,57,0.09312665600009495,0.031867835000412015,0.03284790899988366,3.669242119030969e-07,constant,conjugate_gradient,64,48,0.0732421875,0.0693359375,0.18033854166666666,0.007486979166666667,True,False,,,False,0,0,0,1,reached,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,
60,3179.484613327,0.00964726599977439,0.0005875239999113546,0.024811270000100194,0.00036233499986337847,0.09483893800006626,10.310850542627525,10.3256978974113,10.328156042924107,58,0.0970982339999864,0.03443391599967072,0.03346041599979799,3.631656966263108e-07,constant,conjugate_gradient,64,48,0.072265625,0.0732421875,0.18782552083333334,0.007486979166666667,True,False,,,False,0,0,0,1,reached,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,
