time,x,y,z,u_nom_x,u_nom_y,u_nom_z,u_safe_x,u_safe_y,u_safe_z,active_index,poisson_h,pivot_value,reachable_count,V1,V2,V3,V4,poisson_residual,active_hj_residual,omega_active,omega_contingency,qp_solve_ms,qp_success
9.719999999999999,14.284411116961762,9.852931446229896,4.682039043315433,1.3091321827492792,0.8018523019120536,-0.7302094316074316,1.3091321827492792,0.8018523019120536,-0.7302094316074316,0,0.7663070690202539,19.538998218176864,4,19.538998218176864,17.069542462290062,19.736292372786167,15.75079870680025,2.494031744424124,46.23649035638179,0.0,0.0,0.2559629938332364,1
9.84,14.441506978891676,9.949153722459341,4.59441391152254,1.309132182749279,0.8018523019120539,-0.7302094316074313,1.309132182749279,0.8018523019120539,-0.7302094316074313,0,0.9180824214338867,19.727120912976446,4,19.727120912976446,17.06171055587962,19.813620850544837,15.817469515836823,2.841194980065411,46.162433659186135,0.0,0.0,0.2809759971569292,1
9.959999999999999,14.59860284082159,10.045375998688788,4.506788779729649,1.309132182749279,0.8018523019120537,-0.7302094316074317,1.309132182749279,0.8018523019120537,-0.7302094316074317,0,1.0535248331270122,19.890104848725144,4,19.91432143865405,17.052912572099935,19.890104848725144,15.883959038679924,3.0764691655395318,46.08835994174874,0.0,0.0,0.2580939981271513,1
10.08,14.755698702751504,10.141598274918234,4.419163647936757,-0.779831005909253,1.3325871441010961,-0.7113895596640754,-0.779831005909253,1.3325871441010961,-0.7113895596640754,2,1.0894752709286923,17.044114588320248,3,-1000.0,17.044114588320248,19.96658884690545,15.950448561523027,1.70625705131214,19.1659522614667,0.0,0.00026586006822601065,0.5595629991148598,1
10.2,14.662118982042394,10.301508732210365,4.333796900777068,-0.7798310059092528,1.3325871441010961,-0.711389559664075,-0.7798310059092528,1.3325871441010961,-0.711389559664075,2,1.0511389637925308,16.88721775261627,3,-1000.0,16.88721775261627,20.15158470592445,15.955412983049861,1.5976572781382088,19.09059640164829,0.0,0.00026594211433812596,0.5480029940372333,1
10.32,14.568539261333283,10.461419189502497,4.248430153617378,-0.779831005909253,1.3325871441010964,-0.7113895596640749,-0.779831005909253,1.3325871441010964,-0.7113895596640749,2,1.0219743081434858,16.730320916912287,3,-1000.0,16.730320916912287,20.336580564943446,15.960377404576695,1.5003973225026443,19.016978996107873,0.0,0.000266024198436223,0.5298129981383681,1
10.44,14.474959540624173,10.621329646794628,4.163063406457689,-0.7798310059092532,1.3325871441010966,-0.7113895596640748,-0.7798310059092532,1.3325871441010966,-0.7113895596640748,2,0.9718512998111103,16.57342408120831,3,-1000.0,16.57342408120831,20.517764477917964,15.930404485015906,1.3517486822953204,18.939735121845345,0.0,0.00026610632054375463,0.5357339978218079,1
10.559999999999999,14.381379819915063,10.78124010408676,4.077696659298,-0.7798310059092531,1.3325871441010966,-0.7113895596640746,-0.7798310059092531,1.3325871441010966,-0.7113895596640746,2,0.923469194556799,16.416527245504327,3,-1000.0,16.416527245504327,20.702421574729534,15.898269506115028,1.1952572639886947,18.86421881436114,0.0,0.0002661884806832158,0.5563820013776422,1
10.68,14.287800099205953,10.94115056137889,3.992329912138311,-0.7798310059092531,1.3325871441010966,-0.7113895596640746,-0.7798310059092531,1.3325871441010966,-0.7113895596640746,2,0.8791410830689455,16.259630409800344,3,-1000.0,16.259630409800344,20.89142915897584,15.86571986462898,1.0418753278334507,18.79131454003369,0.0,0.0002662706788800548,0.5349359998945147,1
10.799999999999999,14.194220378496842,11.101061018671022,3.906963164978622,-0.779831005909253,1.3325871441010966,-0.7113895596640745,-0.779831005909253,1.3325871441010966,-0.7113895596640745,2,0.8126383762570315,16.102733574096362,3,-1000.0,16.102733574096362,21.071919234659912,15.802324209009472,0.8485691169605296,18.71329635258473,0.0,0.0002663529151558183,0.545074995898176,1
10.92,14.100640657787732,11.260971475963153,3.8215964178189332,-0.7655445591195729,1.3081742454313205,-0.6983569551460932,-0.7655445591195729,1.3081742454313205,-0.6983569551460932,2,0.7335061337086277,15.945836738392384,3,-1000.0,15.945836738392384,21.248839999231823,15.707774816159375,0.6678264114037099,18.608581041540784,0.0,0.0002664351895340299,0.5370939979911782,1
11.04,14.008775310693384,11.417952385414912,3.737793583201402,-0.6874590140893769,1.1747404723973254,-0.6271245457211918,-0.6874590140893769,1.1747404723973254,-0.6271245457211918,2,0.6598459943120736,15.791814241202477,3,-1000.0,15.791814241202477,21.42675125495621,15.61495756124649,0.5568153320470532,18.3935905002782,0.0,0.00026651599373813317,0.5375769978854805,1
11.16,13.926280229002659,11.558921242102592,3.662538637714859,-0.6173381946522606,1.0549169442127975,-0.5631578420576303,-0.6173381946522606,1.0549169442127975,-0.5631578420576303,2,0.5977497514222578,15.652149258039685,3,-1000.0,15.652149258039685,21.590088458958352,15.53160766633472,0.4757509488183177,18.1767904400454,0.0,0.00026658929740075053,0.5535529999178834,1
11.28,13.852199645644388,11.685511275408128,3.5949596966679436,-0.5543696987977307,0.9473154159030915,-0.5057157421677521,-0.5543696987977307,0.9473154159030915,-0.5057157421677521,2,0.5475245961746762,15.52257832816397,3,-1000.0,15.52257832816397,21.73537946076012,15.456759460703948,0.44793765182446404,17.955489081450278,0.0,0.00026665733020970014,0.5379860012908466,1
11.4,13.785675281788661,11.799189125316499,3.5342738076078133,-0.4978239895203626,0.8506892434809767,-0.45413273646664126,-0.4978239895203626,0.8506892434809767,-0.45413273646664126,2,0.5090628102263443,15.404741798537534,3,-1000.0,15.404741798537534,21.863002232185227,15.389545772047518,0.446976652117812,17.728180900834275,0.0,0.0002667192243421708,0.5390980004449375,1
11.52,13.725936403046218,11.901271834534215,3.479777879231816,-0.4470459425892856,0.7639189406459175,-0.4078111973470437,-0.4470459425892856,0.7639189406459175,-0.4078111973470437,2,0.48035387616760017,15.329187879634045,3,-1000.0,15.2977296375858,21.975733874189928,15.329187879634045,0.45974283533449956,17.49602399891679,0.0,0.00026675892069374284,0.5413299950305372,1
11.639999999999999,13.672290889935503,11.992942107411725,3.4308405355501708,-0.4014472564451784,0.6859992087000343,-0.3662144552176451,-0.4014472564451784,0.6859992087000343,-0.3662144552176451,2,0.45028557029677563,15.274986492246743,3,-1000.0,15.198678500530985,22.077053816479847,15.274986492246743,0.464149572227583,17.230796632279784,0.0,0.0002667874037943518,0.5251199982012622,1
11.76,13.624117219162082,12.07526201245573,3.386894800924053,-0.36049963628777054,0.6160272894126307,-0.32886058078544517,-0.36049963628777054,0.6160272894126307,-0.32886058078544517,2,0.4263266829851521,15.226313646372947,3,-1000.0,15.109145738767253,22.169376748388974,15.226313646372947,0.4669029269920663,16.98499089365466,0.0,0.00026681298550504195,2.3425260005751625,1
11.879999999999999,13.58085726280755,12.149185287185245,3.3474315312297995,-0.32372867338641803,0.5531925058925419,-0.2953168015453296,-0.32372867338641803,0.5531925058925419,-0.2953168015453296,2,0.4084078350330882,15.18260543077828,3,-1000.0,15.028745318703425,22.25285683780516,15.18260543077828,0.4702559673165802,16.7507327575526,0.0,0.0002668359610183081,0.5434589984361082,1
12.0,13.54200982200118,12.21556838789235,3.31199351504436,-0.29070834870100376,0.49676687029150274,-0.2651944877877058,-0.29070834870100376,0.49676687029150274,-0.2651944877877058,2,0.39158076611372805,15.143355453174268,3,-1000.0,14.956545741486105,22.32387413754456,15.143355453174268,0.4681676319651547,16.491259193407387,0.0,0.0002668565955585712,0.5459880048874766,1
12.12,13.50712482015706,12.27518041232733,3.2801701765098352,-0.26105609713350136,0.44609664952176986,-0.23814465003335994,-0.26105609713350136,0.44609664952176986,-0.23814465003335994,2,0.37929439026672623,15.108108973285862,3,-1000.0,14.891710521144953,22.384354903230335,15.108108973285862,0.4680439956273314,16.232251330116203,0.0,0.0002668751274146151,0.5508690010174178,1
12.24,13.47579808850104,12.328712010269943,3.251592818505832,-0.23442837522588497,0.4005947912705494,-0.21385389572995722,-0.23442837522588497,0.4005947912705494,-0.21385389572995722,2,0.37061252288138957,15.076457634346077,3,-1000.0,14.833488493278596,22.43601132833625,15.076457634346077,0.469410376545517,15.973655607121243,0.0,0.00026689177066710555,0.5255549986031838,1
12.36,13.447666683473935,12.376783385222408,3.225930351018237,-0.21051668095284545,0.35973412256095355,-0.19204079836550153,-0.21051668095284545,0.35973412256095355,-0.19204079836550153,2,0.36476570502240807,15.048034731978149,3,-1000.0,14.781205112254609,22.480257551540344,15.048034731978149,0.47189403542694797,15.715409928185053,0.0,0.00026690671763450924,0.5191470045247115,1
12.48,13.422404681759593,12.419951479929722,3.202885455214377,-0.18904397949565466,0.32304124205973694,-0.1724526369322205,-0.18904397949565466,0.32304124205973694,-0.1724526369322205,2,0.36112601812803957,15.022510965651751,3,-1000.0,14.734254636095068,22.518263950201963,15.022510965651751,0.4751968945363617,15.457451427300349,0.0,0.00026692014108110494,0.5583580059465021,1
12.6,13.399719404220114,12.45871642897689,3.182191138782511,-0.1435326138459826,0.24527072470960448,-1.6760789540958283,-0.15768202302320855,0.36584078078654925,-1.437553879906214,2,0.35918450315821726,14.999590623490644,3,-1000.0,14.692093108503803,22.55100127053017,14.999590623490644,1.4033868511731384e-10,16.443559707462203,0.0,0.00026693219620001717,0.41633599903434515,1
12.719999999999999,13.38079756145733,12.502617322671277,3.009684673193765,-0.14050251136921116,0.23110385264928768,-1.6783474174287043,-0.24047484234815727,0.395698846526953,-1.323333755124073,2,0.30342005301741126,15.031077782680288,3,-1000.0,14.692125082930563,22.734606831896546,15.031077782680288,0.0,16.186725539568403,0.0,0.0002669156355122332,0.5258759993012063,1
12.84,13.351940580375551,12.550101184254512,2.8508846225788766,-0.12773507984854443,0.21008768759740096,-1.6821257125720606,-0.3366700509300839,0.38983890235517615,-1.2945681934116349,2,0.25631843130199977,15.056802522706944,3,-1000.0,14.680227443926507,22.904887934772407,15.056802522706944,-3.127977876715704e-10,16.001571148715918,0.0,0.0002669021067160426,0.399942000512965,1
12.959999999999999,13.311540174263941,12.596881852537132,2.6955364393694805,-0.09480914812435044,0.17265042534343822,-1.5687059734640583,-0.352093873386583,0.31732601023940055,-1.2864131900533449,2,0.21708260719525616,15.085693466217467,3,-1000.0,14.66309266265792,23.070371476459815,15.085693466217467,1.787706094269481e-10,15.838904162144175,0.0,0.000266886914020328,0.39653899875702336,1
13.08,13.26928890945755,12.63496097376586,2.541166856563079,-0.05889557303891859,0.1402831722990193,-1.437491828078617,-0.21039672269871096,0.21860874010353493,-1.3222359550025495,2,0.20747731795553925,15.123510617544198,3,-1000.0,14.653578895811693,23.231284286474402,15.123510617544198,-2.5993426855386303e-10,15.747068321949891,0.0,0.0002668670293169758,0.37805600004503503,1
13.2,13.244041302733706,12.661194022578284,2.3824985419627733,-0.03743510732365056,0.11798508080845904,-1.3026237606683573,-0.03743510732365056,0.11798508080845904,-1.3026237606683573,2,0.20649197348528717,15.169231041270152,3,-1000.0,14.66442466311302,23.392975621422778,15.169231041270152,0.000613968240603946,15.63556944537614,0.0,0.0002668429919487253,0.5189069997868501,1
13.32,13.239549089854867,12.6753522322753,2.2261836906825705,-0.033616726376637464,0.10595060256599594,-1.1697561370801848,-0.033616726376637464,0.10595060256599594,-1.1697561370801848,2,0.19485914050014877,15.219169662805077,3,-1000.0,14.695447543377858,23.550411829327118,15.219169662805077,0.04211358532737243,15.426533963735428,0.0,0.00026681674058473065,0.5340920033631846,1
13.44,13.23551508268967,12.688066304583218,2.0858129542329484,-0.030187820286219847,0.09514364110426507,-1.050441011098006,-0.030187820286219847,0.09514364110426507,-1.050441011098006,2,0.18487080218169666,15.263701563778296,3,-1000.0,14.723306089855685,23.691708333924517,15.263701563778296,0.06643901859655768,15.211995107262217,0.0,0.0002667933346540247,0.5421699970611371,1
13.559999999999999,13.231892544255324,12.69948354151573,1.9597600329011877,-0.027108662617025735,0.08543898971162944,-0.9432960279660094,-0.027108662617025735,0.08543898971162944,-0.9432960279660094,2,0.1801105745127555,15.302035435948824,3,-1000.0,14.74832306459277,23.817871546046177,15.302035435948824,0.06630457952518787,14.993445315723331,0.0,0.00026677318886862597,0.5673010018654168,1
13.68,13.228639504741281,12.709736220281126,1.8465645095452665,-0.02434357903008948,0.07672421276104337,-0.8470798331134766,-0.02434357903008948,0.07672421276104337,-0.8470798331134766,2,0.1756524391089595,15.336594413683514,3,-1000.0,14.770788307906672,23.9310670694021,15.336594413683514,0.06526306379282457,14.770111306886346,0.0,0.0002667550288772625,0.5703310016542673,1
13.799999999999999,13.22571827525767,12.718943125812451,1.7449149295716493,-0.02186053396901979,0.06889834305941686,-0.7606776901359019,-0.02186053396901979,0.06889834305941686,-0.7606776901359019,2,0.17148630320703606,15.367737369677716,3,-1000.0,14.790962096402556,24.03271664937572,15.367737369677716,0.06357090336929551,14.542493947678004,0.0,0.00026673866551901444,2.3550650003016926,1
13.92,13.223095011181387,12.727210926979582,1.653633606755341,-0.019630759504179716,0.061870712067355615,-0.6830885657420398,-0.019630759504179716,0.061870712067355615,-0.6830885657420398,2,0.1676124642493094,15.39579163734876,3,-1000.0,14.80907815847186,24.123997972192026,15.39579163734876,0.06143050658162315,14.311175781108057,0.0,0.0002667239263321726,0.555289996555075,1
14.04,13.220739320040886,12.734635412427664,1.5716629788662961,-0.01762842203475392,0.05555989943648587,-0.6134135320363517,-0.01762842203475392,0.05555989943648587,-0.6134135320363517,2,0.16402569398060846,15.42043089075247,3,-1000.0,14.825346382210098,24.20596860008107,15.42043089075247,0.05869789283616014,14.076435698850617,0.0,0.0002667109823366869,0.535695995495189,1
14.16,13.218623909396715,12.741302600360044,1.498053355021934,-0.01583032298720859,0.04989278969396355,-0.5508453517686438,-0.01583032298720859,0.04989278969396355,-0.5508453517686438,2,0.16071247845732084,15.43683585437611,3,-1000.0,14.839955247127033,24.279578223925434,15.43683585437611,0.053359613469967704,13.83690915997702,0.0,0.0002667023646681185,1.6904160002013668,1
14.28,13.21672427063825,12.747289735123319,1.4319519128096967,-0.014215630042513626,0.044803725145179475,-0.4946591258882422,-0.014215630042513626,0.044803725145179475,-0.4946591258882422,2,0.15765978765820832,15.451567511710138,3,-1000.0,14.853074007822444,24.34567966613767,15.451567511710138,0.04872039976019077,13.595222302074315,0.0,0.00026669462635985514,0.5469149982673116,1
14.399999999999999,13.215018395033148,12.752666182140741,1.3725928177031077,-0.012765635778176508,0.040233745180370574,-0.4442038950476416,-0.012765635778176508,0.040233745180370574,-0.4442038950476416,2,0.1548555899070727,15.464796539996096,3,-1000.0,14.864854654926916,24.40503876124426,15.464796539996096,0.0446838198852672,13.351754957554672,0.0,0.0002666876776437544,0.5729070035158657,1
14.52,13.213486518739767,12.757494231562386,1.3192883502973907,-0.011463540928802729,0.03612990317197209,-0.3988950977527821,-0.011463540928802729,0.03612990317197209,-0.3988950977527821,2,0.15228638881671383,15.476676207396885,3,-1000.0,14.875433676026736,24.458343228649976,15.476676207396885,0.04116684141897399,13.106789221566476,0.0,0.00026668143792951487,0.5573460002779029,1
